product,verified,rating,date,author,content,title
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Jan 2020,Rinksgal,I bought two of these for my husband and I for Christmas! It's been a great purchase! My husband spends a lot of time in the shop and said we use these to communicate with each other a lot! Plus when the grandkids are here they really enjoy playing trivia games on them!,Great Purchase
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Aug 2020,Turnondafun,I've had alexa devices for a long time and never thought I needed one with a screen but it is super handy in the kitchen for recipes and I can watch shows while I cook. Can also video call others that have one. Speaker is loud too. Oh. Can also view security cameras.,Use it way more than I expected
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 May 2020,BestBuyJunky,I bought two for the house. It comes in handy when I don’t want to run up and down the stairs. I can just drop in on the family room. Make sure you download the app because it has a lot of great apps.,Awesome
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2018,DaveL,"We bought this to replace the non video model , Wow what a difference. ! We use it everyday .. for morning news, sports talk, recipes with videos, everything you can think of and we like it. We have moved to everything being smart. We got this on sale and we’ll worth the investment, buy the 8 inch, it’s better in every way over the 5.","Echo Show 8’ , good to go !"
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Aug 2020,GamingWiredHeadset,"Love the bigger camera on the echo show 8, you don't have to strain to see it. This is a great device for the elderly and tech challenged. My mom loves it.",Great device for the elderly and tech beginners!
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2017,SMac,"Great gadget!! My husband asked me why I bought it and now uses it more than I do!!
Very entertaining and very useful.",Great gadget
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Jul 2020,Tainoindio,I love it good way to keep in touch with family and friends,Face time looks good
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Apr 2020,Hometheater,Alexa works great! The only issue is learning all of the different things the Echo can do!,Great unit - very happy!
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Jul 2020,DeanO,We already had the Alexa Show 5 and now we're Living the Alexa Show 8. Best Buy made our Purchase Safe and Easy.,Loving the Alexa Show 8
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 May 2020,Obbrooks,Got this for my room to communicate with my son in his room. Also have all my cameras and sensors hooked to it. Get alerts and more. You can do so much!!,Love it
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,5,13 Apr 2020,JFPL,"For a time, been wanting an Echo, preferably the Echo Show for our downstairs to control some plugs we have. With our main Echo upstairs we didnt want to yell to get Alexa to turn off the smart plugs we had downstairs and thus had to use the App to control the plugs. FINALLY with the improvments and expanded Echo Show line, we bought the Echo Show 8 which was featured in one of Best Buy’s “Deal Of The Day” and was for sale as a 2 pack for $129.99!! With the ease of its setup, WE are so excited now that we have an Alexa WITH screen units downstairs AND upstairs!! THE screen is just right at 8”, very clear, vivid looking, and the touchscreen is responsive!! Has lots of features which my entire family is just getting to know and the ability to view our Arlo cameras is a huge huge plus!! In my opinion it is an excellent unit, well built, good screen, good sound from the speakers!! As always if you’re looking for a good Alexa screen this Echo Show 8 is it!! About the only “minor” complaint for now in order to play Youtube, once you ask Alexa to open Youtube you have to first select a “browser” and it will head to Youtube, which involves you having to do a touchscreen tap for the browser. I since have heard Google who owns Youtube and Amazon, which both had a nasty dispute, have finally come together with Google finally bringing back Youtube to Echo devices!! The only device left to have it back would be the Echo Show line. So until then, once Amazon has fully completed this agreement with Google, THE Echo Show still has to open Youtube in this manner. BUT again am sure FUTURE SOFTWARE UPDATES will address this!! Don’t let this minor omission detract from purchasing this unit!! As with all tech it gets better through the software updates, and consider the bigger picture of what this Echo Show can do!! Overall EXCELLENT!!",Awesome Alexa to date!!
"Amazon - Echo Show 8"" Smart Display with Alexa - Charcoal",1,1,08 Nov 2020,nope,"not sure if this is a problem with best buy or amazon but this unit is not good and defective.
The problem is light bleed at the corner and it is visible . However its a great smart device for clock and simple thing at my desk. Im gunna go with staples instead. The price is good tho, but have to return this.

The one stars is for quality control form either best buy or amazon.",quality control is just -_-
